term,best_rank,worst_rank,median_rank,months_present,first_month,last_month,trend_ratio,is_category,seeds,themes
saint patricks day candy,184724.0,184724.0,184724.0,1,2025-03,2025-03,,False,saint,信仰精神
cerebral palsy awareness shirt,184724.0,184724.0,184724.0,1,2025-03,2025-03,,False,awareness,疾病康复
y2k mini skirt,184942.0,184942.0,184942.0,1,2025-10,2025-10,,False,y2k,风格审美
ashes in the snow,185223.0,185223.0,185223.0,1,2025-02,2025-02,,False,ashes,纪念哀悼
vietnam veteran hats for men,185515.0,185515.0,185515.0,1,2025-06,2025-06,,False,veteran,军警职业
ashes of you,185819.0,185819.0,185819.0,1,2025-02,2025-02,,False,ashes,纪念哀悼
black y2k top,185863.0,199807.0,194183.0,4,2025-07,2025-10,,False,y2k,风格审美
plus size goth dress,185863.0,185863.0,185863.0,1,2025-10,2025-10,,False,goth,风格审美
rockstar recovery lemonade,185894.0,185894.0,185894.0,1,2025-12,2025-12,,False,recovery,戒断康复
mermaid costume women top,185969.0,185969.0,185969.0,1,2025-10,2025-10,,False,mermaid,风格审美
mermaid decorations,186035.0,186035.0,186035.0,1,2025-07,2025-07,,False,mermaid,风格审美
faith stickers,186213.0,186213.0,186213.0,1,2025-09,2025-09,,False,faith,信仰精神
military & war,186214.0,186214.0,186214.0,1,2025-05,2025-05,,False,military,军警职业
baptism,186405.0,186405.0,186405.0,1,2025-04,2025-04,,False,baptism,身份仪式
gothic tights,186453.0,186453.0,186453.0,1,2025-10,2025-10,,False,gothic,风格审美
my super sweet 16,186554.0,186554.0,186554.0,1,2025-04,2025-04,,False,sweet 16,身份仪式
goth home decor,186615.0,192051.0,189333.0,2,2025-08,2025-09,,False,goth,风格审美
y2k accessories women,186634.0,191517.0,189075.5,2,2025-07,2025-08,,False,y2k,风格审美
fur boots y2k,186751.0,186751.0,186751.0,1,2025-01,2025-01,,False,y2k,风格审美
baptism cake topper,186820.0,197078.0,190370.5,4,2025-04,2025-09,,False,baptism,身份仪式
goth prom dress,186948.0,186948.0,186948.0,1,2025-04,2025-04,,False,goth,风格审美
prayer clothes for women islam,187001.0,187001.0,187001.0,1,2025-03,2025-03,,False,prayer,信仰精神
hip surgery recovery supplies,187211.0,198309.0,195868.0,3,2025-02,2025-04,,False,recovery,戒断康复
y2k jeans men,187701.0,190067.0,188884.0,2,2025-08,2025-12,,False,y2k,风格审美
goth sunglasses,187794.0,199968.0,188992.5,4,2025-05,2025-08,,False,goth,风格审美
ovarian cancer awareness products,187870.0,187870.0,187870.0,1,2025-09,2025-09,,False,awareness,疾病康复
military smart watch,187988.0,187988.0,187988.0,1,2025-12,2025-12,,False,military,军警职业
faith wardrobe for women,187993.0,187993.0,187993.0,1,2025-09,2025-09,,False,faith,信仰精神
best friends by sheri dog bed,188042.0,188042.0,188042.0,1,2025-01,2025-01,,False,best friend*,关系联结
baby tees for women y2k,188061.0,188061.0,188061.0,1,2025-04,2025-04,,False,y2k,风格审美
initial keychains for women,188101.0,199053.0,193577.0,2,2025-05,2025-12,,False,initial,个性化定制
life recovery bible,188288.0,189470.0,188879.0,2,2025-01,2025-03,,False,recovery,戒断康复
ashes,188498.0,188498.0,188498.0,1,2025-02,2025-02,,False,ashes,纪念哀悼
initial tote bag,188539.0,188539.0,188539.0,1,2025-12,2025-12,,False,initial,个性化定制
dog spay recovery suit female,188544.0,196110.0,189054.0,3,2025-01,2025-03,,False,recovery,戒断康复
silent hill nurse dress,188607.0,188607.0,188607.0,1,2025-10,2025-10,,False,nurse,军警职业
paramedic flashcards,188615.0,192974.0,190794.5,2,2025-03,2025-04,,False,paramedic,军警职业
dama dresses for quinceanera,188615.0,194532.0,188791.0,5,2025-01,2025-07,,False,quincea*,身份仪式
lego military vehicles,188771.0,188771.0,188771.0,1,2025-11,2025-11,,False,military,军警职业
matching couples underwear,189090.0,189090.0,189090.0,1,2025-02,2025-02,,False,matching couple*,关系联结
yoolife initial canvas tote bag,189249.0,189249.0,189249.0,1,2025-12,2025-12,,False,initial,个性化定制
super recovery,189318.0,189318.0,189318.0,1,2025-05,2025-05,,False,recovery,戒断康复
heart shaped sea glass friendship,189395.0,189395.0,189395.0,1,2025-09,2025-09,,False,friendship,关系联结
police officer accessories,189694.0,189694.0,189694.0,1,2025-10,2025-10,,False,police officer,军警职业
purity coffee ground,189745.0,189745.0,189745.0,1,2025-12,2025-12,,False,purity,承诺誓约
engagement,190221.0,192527.0,191374.0,2,2025-07,2025-12,,False,engagement,承诺誓约
prayer plants live house plants,190346.0,198626.0,194486.0,2,2025-03,2025-04,,False,prayer,信仰精神
mermaid dolls,190825.0,190825.0,190825.0,1,2025-07,2025-07,,False,mermaid,风格审美
gothic christmas decorations,190836.0,190836.0,190836.0,1,2025-11,2025-11,,False,gothic,风格审美
cat spay recovery suit female,190950.0,190950.0,190950.0,1,2025-02,2025-02,,False,recovery,戒断康复
shamrock pin,191064.0,191064.0,191064.0,1,2025-03,2025-03,,False,shamrock,宗教扩展
bogg bag replacement buttons,191204.0,191204.0,191204.0,1,2025-07,2025-07,,False,bogg bag,charm潮流
dirty sexy saint,191219.0,191219.0,191219.0,1,2025-03,2025-03,,False,saint,信仰精神
fantasy football draft board 2025 10 team,191238.0,191238.0,191238.0,1,2025-08,2025-08,,False,fantasy football,运动兴趣
hip surgery recovery must haves,191487.0,191487.0,191487.0,1,2025-10,2025-10,,False,recovery,戒断康复
fantasy football shirt,191517.0,191517.0,191517.0,1,2025-08,2025-08,,False,fantasy football,运动兴趣
matching couple christmas pajamas,191712.0,192859.0,192285.5,2,2025-11,2025-12,,False,matching couple*,关系联结
prayer dress for women muslim,192476.0,192476.0,192476.0,1,2025-03,2025-03,,False,prayer,信仰精神
halloween nurse costume,192636.0,192636.0,192636.0,1,2025-10,2025-10,,False,nurse,军警职业
nurse headbands,192775.0,199968.0,196007.0,3,2025-07,2025-09,,False,nurse,军警职业
boys firefighter costume,192992.0,192992.0,192992.0,1,2025-10,2025-10,,False,firefighter,军警职业
iphone 17 pro case military grade,193046.0,193046.0,193046.0,1,2025-09,2025-09,,False,military,军警职业
cat surgery recovery suits,193072.0,197512.0,195292.0,2,2025-10,2025-12,,False,recovery,戒断康复
sierra club engagement calendar 2025,193116.0,193116.0,193116.0,1,2025-01,2025-01,,False,engagement,承诺誓约
first communion candle set for girl,193274.0,193274.0,193274.0,1,2025-04,2025-04,,False,communion,身份仪式
goth shoes for women,193620.0,193620.0,193620.0,1,2025-09,2025-09,,False,goth,风格审美
pink bogg bag,193637.0,193637.0,193637.0,1,2025-05,2025-05,,False,bogg bag,charm潮流
dog neuter recovery suit male,193650.0,195394.0,194522.0,2,2025-02,2025-03,,False,recovery,戒断康复
goth summer dress,193951.0,193951.0,193951.0,1,2025-06,2025-06,,False,goth,风格审美
y2k fashion,193980.0,193980.0,193980.0,1,2025-08,2025-08,,False,y2k,风格审美
gothic tapestry,194113.0,196742.0,195427.5,2,2025-08,2025-09,,False,gothic,风格审美
retirement plates and napkins sets,194228.0,194228.0,194228.0,1,2025-05,2025-05,,False,retirement,成就节点
mermaid sprinkles,194239.0,197261.0,195750.0,2,2025-06,2025-07,,False,mermaid,风格审美
goth accessories for women,194562.0,194562.0,194562.0,1,2025-10,2025-10,,False,goth,风格审美
pink ribbon breast cancer awareness,194815.0,194815.0,194815.0,1,2025-10,2025-10,,False,awareness,疾病康复
faith linen sheets,194930.0,194930.0,194930.0,1,2025-11,2025-11,,False,faith,信仰精神
no saint,194943.0,194943.0,194943.0,1,2025-03,2025-03,,False,saint,信仰精神
plus size goth,195085.0,195085.0,195085.0,1,2025-09,2025-09,,False,goth,风格审美
diabetes awareness shirt,195169.0,195169.0,195169.0,1,2025-11,2025-11,,False,awareness,疾病康复
nurse tshirt,195196.0,195196.0,195196.0,1,2025-05,2025-05,,False,nurse,军警职业
mosquito repellent outdoor patio candle,195249.0,195249.0,195249.0,1,2025-06,2025-06,,False,mosquito repellent,功能康复珠宝
y2k baggy jeans,195275.0,198938.0,197106.5,2,2025-11,2025-12,,False,y2k,风格审美
bogg bag mini,195521.0,195521.0,195521.0,1,2025-06,2025-06,,False,bogg bag,charm潮流
babydoll tops y2k,195680.0,195680.0,195680.0,1,2025-08,2025-08,,False,y2k,风格审美
angela's ashes,195868.0,195868.0,195868.0,1,2025-03,2025-03,,False,ashes,纪念哀悼
mermaid ornament,195869.0,195869.0,195869.0,1,2025-12,2025-12,,False,mermaid,风格审美
clothes y2k,195962.0,195962.0,195962.0,1,2025-11,2025-11,,False,y2k,风格审美
goth shower curtain,196007.0,197958.0,196982.5,2,2025-08,2025-09,,False,goth,风格审美
mermaid tail for swimming adult,196013.0,199007.0,197510.0,2,2025-06,2025-07,,False,mermaid,风格审美
first communion cupcake toppers,196280.0,196280.0,196280.0,1,2025-04,2025-04,,False,communion,身份仪式
lego friends friendship camper van,196569.0,196569.0,196569.0,1,2025-11,2025-11,,False,friendship,关系联结
bogg bag organizer insert,196759.0,196759.0,196759.0,1,2025-06,2025-06,,False,bogg bag,charm潮流
y2k baby tee,196768.0,198736.0,197990.0,3,2025-03,2025-06,,False,y2k,风格审美
fuzzy leg warmers y2k,196967.0,196967.0,196967.0,1,2025-10,2025-10,,False,y2k,风格审美
firefighter helmet light,196972.0,196972.0,196972.0,1,2025-02,2025-02,,False,firefighter,军警职业
barbie mermaid doll,197198.0,197198.0,197198.0,1,2025-11,2025-11,,False,mermaid,风格审美
mermaid coloring book,197224.0,197224.0,197224.0,1,2025-06,2025-06,,False,mermaid,风格审美
sympathy flowers for delivery prime,197324.0,197324.0,197324.0,1,2025-02,2025-02,,False,sympathy,纪念哀悼
goth wallet,197402.0,197402.0,197402.0,1,2025-08,2025-08,,False,goth,风格审美
gold septum,197402.0,197402.0,197402.0,1,2025-08,2025-08,,False,septum,身体珠宝穿孔
gothic corset dresses,197512.0,197512.0,197512.0,1,2025-10,2025-10,,False,gothic,风格审美
football bogg bag,197547.0,197547.0,197547.0,1,2025-08,2025-08,,False,bogg bag,charm潮流
black goth skirt,197658.0,197658.0,197658.0,1,2025-10,2025-10,,False,goth,风格审美
divorce bait,197791.0,197791.0,197791.0,1,2025-03,2025-03,,False,divorce*,人生重启
mens saint patricks day shirt,197791.0,197791.0,197791.0,1,2025-03,2025-03,,False,saint,信仰精神
fantasy football trophy 2025,197836.0,197836.0,197836.0,1,2025-08,2025-08,,False,fantasy football,运动兴趣
sweatpants y2k,197958.0,197958.0,197958.0,1,2025-08,2025-08,,False,y2k,风格审美
the saint dvd,198083.0,198083.0,198083.0,1,2025-04,2025-04,,False,saint,信仰精神
gothic stickers,198122.0,199807.0,198964.5,2,2025-08,2025-09,,False,gothic,风格审美
military hats for men,198151.0,198151.0,198151.0,1,2025-06,2025-06,,False,military,军警职业
engagement dresses for photoshoot,198272.0,198272.0,198272.0,1,2025-08,2025-08,,False,engagement,承诺誓约
goth bag,198272.0,198272.0,198272.0,1,2025-08,2025-08,,False,goth,风格审美
natural mosquito repellent for yard,198439.0,198439.0,198439.0,1,2025-06,2025-06,,False,mosquito repellent,功能康复珠宝
gothic heels,198443.0,198443.0,198443.0,1,2025-09,2025-09,,False,gothic,风格审美
military pants for men,198456.0,198456.0,198456.0,1,2025-10,2025-10,,False,military,军警职业
gothic hair accessories,198578.0,198578.0,198578.0,1,2025-10,2025-10,,False,gothic,风格审美
oofos recovery sandals women,198626.0,198626.0,198626.0,1,2025-03,2025-03,,False,recovery,戒断康复
womens saint patricks day shirt,198626.0,198626.0,198626.0,1,2025-03,2025-03,,False,saint,信仰精神
jean shorts y2k,198685.0,198685.0,198685.0,1,2025-08,2025-08,,False,y2k,风格审美
gothic swimsuit,198713.0,198713.0,198713.0,1,2025-06,2025-06,,False,gothic,风格审美
mermaid halloween costume,198863.0,198863.0,198863.0,1,2025-10,2025-10,,False,mermaid,风格审美
gothic vampire costume women,198863.0,198863.0,198863.0,1,2025-10,2025-10,,False,gothic,风格审美
retirement party,198911.0,198911.0,198911.0,1,2025-05,2025-05,,False,retirement,成就节点
nurse hats for women scrub,198952.0,198952.0,198952.0,1,2025-01,2025-01,,False,nurse,军警职业
shamrock plant,199251.0,199251.0,199251.0,1,2025-03,2025-03,,False,shamrock,宗教扩展
earns for ashes for adult humans,199616.0,199616.0,199616.0,1,2025-02,2025-02,,False,ashes,纪念哀悼
baby tees y2k,199658.0,199658.0,199658.0,1,2025-08,2025-08,,False,y2k,风格审美
loveimgs women y2k baggy barrel jeans overalls,199968.0,199968.0,199968.0,1,2025-08,2025-08,,False,y2k,风格审美
